lat,lng,severity,year
43.667095,-79.345196,2,2019
43.676099,-79.359421,2,2019
43.653108,-79.387582,2,2019
43.672466,-79.375893,2,2019
43.643421,-79.391286,2,2019
43.637464,-79.397227,2,2019
43.638653,-79.428859,2,2019
43.670226,-79.386788,2,2019
43.663473,-79.41887,2,2019
43.678208,-79.355569,2,2019
43.665723,-79.380959,2,2019
43.682419,-79.421975,2,2019
43.669656,-79.37579,2,2019
43.657375,-79.356531,2,2019
43.64432,-79.412813,2,2019
43.659607,-79.365241,2,2019
43.683194,-79.34645,2,2019
43.651092,-79.366863,2,2019
43.661302,-79.401411,2,2019
43.663032,-79.371317,2,2019
43.650407,-79.37847,2,2019
43.688552,-79.353312,2,2019
43.656716,-79.424944,2,2019
43.656275,-79.401753,2,2019
43.674952,-79.399903,2,2019
43.652059,-79.407275,2,2019
43.640758,-79.41147,2,2019
43.647613,-79.402002,2,2019
43.656501,-79.377148,2,2019
43.674375,-79.399843,2,2019
43.667337,-79.415992,2,2019
43.662419,-79.376717,2,2019
43.646853,-79.398395,2,2019
43.671266,-79.354529,2,2019
43.62661,-79.359126,2,2019
43.671852,-79.420341,2,2019
43.652259,-79.376373,2,2019
43.685031,-79.343807,2,2019
43.639022,-79.415917,2,2019
43.671334,-79.373269,2,2019
43.645939,-79.389505,2,2019
43.672993,-79.40214,2,2019
43.671545,-79.393373,2,2019
43.656821,-79.375666,2,2019
43.647821,-79.424115,2,2019
43.668869,-79.374448,2,2019
43.658878,-79.349852,2,2019
43.635481,-79.406714,2,2019
43.668349,-79.382056,2,2019
43.653377,-79.386446,2,2019
43.687107,-79.426414,2,2019
43.651692,-79.378985,2,2019
43.671889,-79.371458,2,2019
43.651308,-79.414156,2,2019
43.669669,-79.389508,2,2019
43.679554,-79.398563,2,2019
43.659441,-79.366016,2,2019
43.649149,-79.377918,2,2019
43.655213,-79.413878,2,2019
43.667909,-79.370914,2,2019
43.67016,-79.382811,2,2019
43.675869,-79.407493,2,2019
43.661227,-79.372236,2,2019
43.668746,-79.375393,2,2019
43.654525,-79.36946,2,2019
43.648628,-79.373864,2,2019
43.686659,-79.347769,2,2019
43.650069,-79.396885,2,2019
43.653896,-79.398446,2,2019
43.666657,-79.403871,2,2019
43.664657,-79.40274,2,2019
43.657209,-79.404076,2,2019
43.65623,-79.40896,2,2019
43.657949,-79.400048,2,2019
43.668894,-79.379452,2,2019
43.670226,-79.386788,2,2019
43.657416,-79.38137,2,2019
43.657304,-79.373459,2,2019
43.654063,-79.379974,2,2019
43.668089,-79.370098,2,2019
43.657383,-79.4032,2,2019
43.656163,-79.370123,2,2019
43.649405,-79.376732,2,2019
43.635338,-79.418657,2,2019
43.679679,-79.345156,2,2019
43.667909,-79.370914,2,2019
43.678485,-79.410262,2,2019
43.667934,-79.379046,2,2019
43.671269,-79.341694,2,2019
43.661151,-79.429438,2,2019
43.655157,-79.419032,2,2019
43.639964,-79.3802,2,2019
43.648523,-79.377648,2,2019
43.682429,-79.415219,2,2019
43.662973,-79.345789,2,2019
43.666289,-79.369585,2,2019
43.639022,-79.392435,2,2019
43.676962,-79.389532,2,2019
43.657949,-79.400048,2,2019
43.666942,-79.353237,2,2019
43.656163,-79.370123,2,2019
43.641132,-79.423727,2,2019
43.674397,-79.342994,2,2019
43.644955,-79.397647,2,2019
43.646741,-79.395571,2,2019
43.641915,-79.401895,2,2019
43.643007,-79.377824,2,2019
43.670094,-79.399455,2,2019
43.676202,-79.358873,2,2019
43.640113,-79.391282,2,2019
43.682773,-79.420224,2,2019
43.65244,-79.379259,2,2019
43.671134,-79.391283,2,2019
43.674639,-79.345676,2,2019
43.67244,-79.386161,2,2019
43.670325,-79.390933,2,2019
43.666621,-79.411788,2,2019
43.656436,-79.384061,2,2019
43.65663,-79.420955,2,2019
43.68214,-79.416658,2,2019
43.671122,-79.387156,2,2019
43.65753,-79.389489,2,2019
43.641238,-79.422854,2,2019
43.67201,-79.370697,2,2019
43.639063,-79.346662,2,2019
43.662416,-79.358688,2,2019
43.67673,-79.415787,2,2019
43.664937,-79.384596,2,2019
43.664069,-79.416114,2,2019
43.641999,-79.429725,2,2019
43.660276,-79.348089,2,2019
43.639063,-79.346662,2,2019
43.657209,-79.404076,2,2019
43.654656,-79.421489,2,2019
43.662467,-79.351361,2,2019
43.652918,-79.376952,2,2019
43.652944,-79.39805,2,2019
43.651186,-79.374947,2,2019
43.644305,-79.400827,2,2019
43.667635,-79.372208,2,2019
43.658659,-79.369512,2,2019
43.657304,-79.373459,2,2019
43.667909,-79.370914,2,2019
43.676962,-79.389532,2,2019
43.673618,-79.385326,2,2019
43.648415,-79.422869,2,2019
43.663473,-79.41887,2,2019
43.669669,-79.389508,2,2019
43.639964,-79.3802,2,2019
43.679146,-79.390432,2,2019
43.653108,-79.387582,2,2019
43.658301,-79.359505,2,2019
43.655616,-79.364463,2,2019
43.656339,-79.368015,2,2019
43.669937,-79.34371,2,2019
43.654322,-79.37877,2,2019
43.667909,-79.370914,2,2019
43.65753,-79.389489,2,2019
43.654508,-79.402035,2,2019
43.638454,-79.392226,2,2019
43.648766,-79.396382,2,2019
43.639229,-79.426051,2,2019
43.653729,-79.373255,2,2019
43.688083,-79.394142,2,2019
43.647808,-79.39597,2,2019
43.661151,-79.429438,2,2019
43.666285,-79.378347,2,2019
43.670309,-79.405305,2,2019
43.657416,-79.38137,2,2019
43.662237,-79.356691,2,2019
43.672188,-79.406042,2,2019
43.670258,-79.370407,2,2019
43.661515,-79.409769,2,2019
43.654508,-79.402035,2,2019
43.670258,-79.370407,2,2019
43.689923,-79.415794,2,2019
43.652408,-79.388268,2,2019
43.645312,-79.352482,2,2019
43.660059,-79.416902,2,2019
43.659226,-79.385196,2,2019
43.669656,-79.37579,2,2019
43.656092,-79.402685,2,2019
43.664937,-79.384596,2,2019
43.639022,-79.392435,2,2019
43.654656,-79.421489,2,2019
43.651055,-79.4122,2,2019
43.670753,-79.393081,2,2019
43.64875,-79.376431,2,2019
43.648377,-79.368301,2,2019
43.658387,-79.391402,2,2019
43.665723,-79.380959,2,2019
43.678013,-79.349623,2,2019
43.655831,-79.404015,2,2019
43.660886,-79.412836,2,2019
43.648377,-79.363456,2,2019
43.639022,-79.392435,2,2019
43.661985,-79.425659,2,2019
43.64489,-79.403106,2,2019
43.64501,-79.363957,2,2019
43.67473,-79.428328,2,2019
43.670226,-79.386788,2,2019
43.67201,-79.370697,2,2019
43.637654,-79.391889,2,2019
43.671328,-79.37373,2,2019
43.663517,-79.361643,2,2019
43.654577,-79.417662,2,2019
43.656035,-79.379475,2,2019
43.652944,-79.39805,2,2019
43.673374,-79.356228,2,2019
43.672466,-79.375893,2,2019
43.661985,-79.425659,2,2019
43.655971,-79.410162,2,2019
43.658172,-79.365501,2,2019
43.648886,-79.420604,2,2019
43.655831,-79.363442,2,2019
43.670309,-79.405305,2,2019
43.645763,-79.39364,2,2019
43.651379,-79.406997,2,2019
43.658878,-79.349852,2,2019
43.665216,-79.377896,2,2019
43.659935,-79.417513,2,2019
43.641999,-79.429725,2,2019
43.665866,-79.385921,2,2019
43.645545,-79.369824,2,2019
43.638454,-79.392226,2,2019
43.648191,-79.354799,2,2019
43.646943,-79.417137,2,2019
43.656794,-79.365657,2,2019
43.662006,-79.384022,2,2019
43.676962,-79.389532,2,2019
43.66584,-79.384954,2,2019
43.663852,-79.402415,2,2019
43.656858,-79.405832,2,2019
43.656436,-79.384061,2,2019
43.639229,-79.426051,2,2019
43.666808,-79.370481,2,2019
43.666897,-79.422442,2,2019
43.659226,-79.385196,2,2019
43.678426,-79.412148,2,2019
43.657898,-79.363779,2,2019
43.651205,-79.420177,2,2019
43.688083,-79.394142,2,2019
43.659096,-79.382118,2,2019
43.633639,-79.421767,2,2019
43.675301,-79.388873,2,2019
43.643301,-79.398247,2,2019
43.661467,-79.386531,2,2019
43.656794,-79.365657,2,2019
43.660609,-79.357911,2,2019
43.652609,-79.394107,2,2019
43.660088,-79.348886,2,2019
43.672148,-79.42989,2,2019
43.687619,-79.423659,2,2019
43.651761,-79.382425,2,2019
43.640502,-79.383284,2,2019
43.66946,-79.40242,2,2019
43.661151,-79.429438,2,2019
43.667562,-79.385692,2,2019
43.655716,-79.383766,2,2019
43.655466,-79.388599,2,2019
43.64251,-79.42716,2,2019
43.68797,-79.350872,2,2019
43.655716,-79.383766,2,2019
43.657954,-79.379019,2,2019
43.654547,-79.384861,2,2019
43.662261,-79.406038,2,2019
43.652408,-79.388268,2,2019
43.667295,-79.373778,2,2019
43.67201,-79.370697,2,2019
43.648191,-79.354799,2,2019
43.648377,-79.368301,2,2019
43.655716,-79.383766,2,2019
43.670226,-79.386788,2,2019
43.660681,-79.374735,2,2019
43.658091,-79.353348,2,2019
43.669656,-79.37579,2,2019
43.65462,-79.369009,2,2019
43.65691,-79.351533,2,2019
43.667295,-79.373778,2,2019
43.647613,-79.402002,2,2019
43.669974,-79.388018,2,2019
43.644423,-79.394625,2,2019
43.632765,-79.35666,2,2019
43.67201,-79.370697,2,2019
43.673637,-79.42344,2,2019
43.659806,-79.409089,2,2019
43.64448,-79.417482,2,2019
43.638854,-79.386573,2,2019
43.645205,-79.413977,2,2019
43.656163,-79.370123,2,2019
43.662778,-79.42206,2,2019
43.65632,-79.368621,2,2019
43.674054,-79.428039,2,2019
43.641013,-79.41025,2,2019
43.638671,-79.413956,2,2019
43.671915,-79.379068,2,2019
43.688547,-79.355266,2,2019
43.675589,-79.388987,2,2019
43.631623,-79.427278,2,2019
43.656,-79.428265,2,2019
43.667597,-79.414783,2,2019
43.648832,-79.393461,2,2019
43.64432,-79.412813,2,2019
43.656275,-79.401753,2,2019
43.670226,-79.386788,2,2019
43.66319,-79.373062,2,2019
43.656267,-79.392291,2,2019
43.651456,-79.425559,2,2019
43.689437,-79.409516,2,2019
43.658514,-79.37637,2,2019
43.646053,-79.398996,2,2019
43.670258,-79.370407,2,2019
43.679679,-79.345156,2,2019
43.649024,-79.416654,2,2019
43.671266,-79.354529,2,2019
43.651528,-79.372365,2,2019
43.65691,-79.351533,2,2019
43.637441,-79.402682,2,2019
43.672037,-79.383579,2,2019
43.684213,-79.368892,2,2019
43.649131,-79.390796,2,2019
43.656973,-79.395167,2,2019
43.646054,-79.385562,2,2019
43.641132,-79.423727,2,2019
43.653347,-79.396165,2,2019
43.66584,-79.384954,2,2019
43.652412,-79.367421,2,2019
43.649615,-79.382131,2,2019
43.670936,-79.378875,2,2019
43.669447,-79.390585,2,2019
43.676812,-79.381734,2,2019
43.668173,-79.340401,2,2019
43.660654,-79.374851,2,2019
43.67255,-79.352946,2,2019
43.669245,-79.372831,2,2019
43.638671,-79.413956,2,2019
43.659802,-79.39992,2,2019
43.667758,-79.353384,2,2019
43.688992,-79.389887,2,2019
43.661564,-79.386099,2,2019
43.675904,-79.360448,2,2019
43.67201,-79.370697,2,2019
43.656267,-79.392291,2,2019
43.665723,-79.380959,2,2019
43.655149,-79.374971,2,2019
43.656964,-79.376703,2,2019
43.639946,-79.395628,2,2019
43.657308,-79.384416,2,2019
43.658211,-79.377855,2,2019
43.648851,-79.392088,2,2019
43.639964,-79.3802,2,2019
43.665585,-79.416592,2,2019
43.65206,-79.39868,2,2019
43.648961,-79.378822,2,2019
43.654063,-79.379974,2,2019
43.662419,-79.376717,2,2019
43.656749,-79.399591,2,2019
43.645631,-79.369855,2,2019
43.647321,-79.392859,2,2019
43.658511,-79.384894,2,2019
43.628398,-79.360648,2,2019
43.644749,-79.391795,2,2019
43.68597,-79.404788,2,2019
43.658514,-79.37637,2,2019
43.657653,-79.401846,2,2019
43.652059,-79.407275,2,2019
43.668802,-79.35303,2,2019
43.651379,-79.406997,2,2019
43.643726,-79.399785,2,2019
43.652152,-79.382336,2,2019
43.655716,-79.383766,2,2019
43.672466,-79.375893,2,2019
43.672638,-79.416772,2,2019
43.645292,-79.382471,2,2019
43.649402,-79.40274,2,2019
43.679679,-79.345156,2,2019
43.661151,-79.429438,2,2019
43.689433,-79.348816,2,2019
43.660816,-79.385855,2,2019
43.650395,-79.367892,2,2019
43.643097,-79.424375,2,2019
43.682124,-79.390869,2,2019
43.663365,-79.372266,2,2019
43.649347,-79.398799,2,2019
43.640206,-79.394431,2,2019
43.667295,-79.373778,2,2019
43.683932,-79.356949,2,2019
43.659859,-79.390495,2,2019
43.682143,-79.423453,2,2019
43.652764,-79.393437,2,2019
43.658744,-79.353752,2,2019
43.670804,-79.38421,2,2019
43.682143,-79.423453,2,2019
43.664403,-79.381636,2,2019
43.658511,-79.384894,2,2019
43.688648,-79.391492,2,2019
43.664647,-79.380521,2,2019
43.677145,-79.354057,2,2019
43.644573,-79.374057,2,2019
43.660719,-79.366533,2,2019
43.677557,-79.351966,2,2019
43.652627,-79.366462,2,2019
43.661227,-79.372236,2,2019
43.65588,-79.363224,2,2019
43.665824,-79.36535,2,2019
43.661179,-79.370544,2,2019
43.65226,-79.397792,2,2019
43.653933,-79.366733,2,2019
43.671266,-79.354529,2,2019
43.662588,-79.364038,2,2019
43.671915,-79.379068,2,2019
43.639946,-79.395628,2,2019
43.666703,-79.381363,2,2019
43.645545,-79.369824,2,2019
43.654078,-79.362739,2,2019
43.655716,-79.383766,2,2019
43.68797,-79.350872,2,2019
43.657308,-79.384416,2,2019
43.667295,-79.373778,2,2019
43.679679,-79.345156,2,2019
43.670258,-79.370407,2,2019
43.650232,-79.389477,2,2019
43.653108,-79.387582,2,2019
43.658485,-79.397036,2,2019
43.64306,-79.371385,2,2019
43.668033,-79.397381,2,2019
43.659496,-79.401626,2,2019
43.661564,-79.386099,2,2019
43.661564,-79.386099,2,2019
43.659859,-79.390495,2,2019
43.659859,-79.390495,2,2019
43.656436,-79.384061,2,2019
43.655716,-79.383766,2,2019
43.660654,-79.374851,2,2019
43.654803,-79.39428,2,2019
43.679679,-79.345156,2,2019
43.663021,-79.383789,2,2019
43.643341,-79.412454,2,2019
43.657308,-79.384416,2,2019
43.641013,-79.41025,2,2019
43.66882,-79.416573,2,2019
43.664937,-79.384596,2,2019
43.643247,-79.423614,2,2019
43.667162,-79.401539,2,2019
43.66872,-79.394141,2,2019
43.67201,-79.370697,2,2019
43.665723,-79.380959,2,2019
43.666236,-79.363526,2,2019
43.669245,-79.372831,2,2019
43.658037,-79.393045,2,2019
43.656267,-79.392291,2,2019
43.672466,-79.375893,2,2019
43.656807,-79.362569,2,2018
43.641013,-79.41025,2,2018
43.664937,-79.384596,2,2018
43.664937,-79.384596,2,2018
43.650464,-79.371914,2,2018
43.685026,-79.392854,2,2018
43.657416,-79.38137,2,2018
43.649483,-79.425824,2,2018
43.672162,-79.387584,2,2018
43.683951,-79.423897,2,2018
43.656436,-79.384061,2,2018
43.684164,-79.413394,2,2018
43.658701,-79.389984,2,2018
43.656821,-79.375666,2,2018
43.667373,-79.381638,2,2018
43.65977,-79.35756,2,2018
43.667295,-79.373778,2,2018
43.684455,-79.421442,2,2018
43.641461,-79.380869,2,2018
43.667517,-79.399836,2,2018
43.670226,-79.386788,2,2018
43.660943,-79.373565,2,2018
43.63811,-79.421581,2,2018
43.652048,-79.344293,2,2018
43.684164,-79.413394,2,2018
43.637464,-79.397227,2,2018
43.648411,-79.402364,2,2018
43.680344,-79.414388,2,2018
43.656163,-79.370123,2,2018
43.638454,-79.392226,2,2018
43.660439,-79.3759,2,2018
43.664937,-79.384596,2,2018
43.6501,-79.369074,2,2018
43.662137,-79.378008,2,2018
43.652944,-79.39805,2,2018
43.657383,-79.4032,2,2018
43.64206,-79.381113,2,2018
43.675553,-79.396941,2,2018
43.662416,-79.358688,2,2018
43.662419,-79.376717,2,2018
43.667373,-79.381638,2,2018
43.652918,-79.376952,2,2018
43.656479,-79.360514,2,2018
43.667295,-79.373778,2,2018
43.646384,-79.3841,2,2018
43.657416,-79.38137,2,2018
43.678279,-79.394496,2,2018
43.64042,-79.428834,2,2018
43.662699,-79.403867,2,2018
43.667095,-79.345196,2,2018
43.686145,-79.403883,2,2018
43.656482,-79.407723,2,2018
43.67201,-79.370697,2,2018
43.673862,-79.377404,2,2018
43.666161,-79.352911,2,2018
43.667635,-79.372208,2,2018
43.666657,-79.403871,2,2018
43.662778,-79.42206,2,2018
43.665318,-79.349114,2,2018
43.657551,-79.380767,2,2018
43.678806,-79.359623,2,2018
43.671889,-79.371458,2,2018
43.655896,-79.371444,2,2018
43.689433,-79.348816,2,2018
43.672359,-79.376854,2,2018
43.644973,-79.415076,2,2018
43.654952,-79.415609,2,2018
43.653108,-79.387582,2,2018
43.664937,-79.384596,2,2018
43.647924,-79.383579,2,2018
43.647321,-79.392859,2,2018
43.646882,-79.353735,2,2018
43.662156,-79.401748,2,2018
43.656482,-79.407723,2,2018
43.657416,-79.38137,2,2018
43.650262,-79.398163,2,2018
43.639404,-79.398005,2,2018
43.658295,-79.371032,2,2018
43.658172,-79.365501,2,2018
43.652682,-79.378092,2,2018
43.667706,-79.429333,2,2018
43.675562,-79.423094,2,2018
43.656482,-79.407723,2,2018
43.644542,-79.402956,2,2018
43.642043,-79.411971,2,2018
43.644547,-79.411619,2,2018
43.664937,-79.384596,2,2018
43.666621,-79.411788,2,2018
43.649586,-79.375962,2,2018
43.670753,-79.393081,2,2018
43.656482,-79.407723,2,2018
43.664286,-79.367982,2,2018
43.650893,-79.346962,2,2018
43.656649,-79.376562,2,2018
43.643247,-79.423614,2,2018
43.662334,-79.367191,2,2018
43.643007,-79.377824,2,2018
43.667758,-79.353384,2,2018
43.686643,-79.35978,2,2018
43.651379,-79.406997,2,2018
43.648393,-79.393278,2,2018
43.643247,-79.423614,2,2018
43.651055,-79.37874,2,2018
43.662136,-79.383422,2,2018
43.642766,-79.425998,2,2018
43.666236,-79.363526,2,2018
43.656995,-79.368828,2,2018
43.657416,-79.38137,2,2018
43.645471,-79.395047,2,2018
43.630426,-79.419784,2,2018
43.667548,-79.387908,2,2018
43.665389,-79.409993,2,2018
43.668033,-79.397381,2,2018
43.654322,-79.37877,2,2018
43.664937,-79.384596,2,2018
43.675869,-79.407493,2,2018
43.656263,-79.378317,2,2018
43.640869,-79.38064,2,2018
43.669254,-79.420641,2,2018
43.656482,-79.407723,2,2018
43.647456,-79.392189,2,2018
43.670936,-79.378875,2,2018
43.654952,-79.415609,2,2018
43.659096,-79.382118,2,2018
43.645097,-79.429699,2,2018
43.663697,-79.380111,2,2018
43.635903,-79.40373,2,2018
43.683167,-79.418301,2,2018
43.654911,-79.420274,2,2018
43.646054,-79.385562,2,2018
43.681052,-79.41748,2,2018
43.664607,-79.424155,2,2018
43.650464,-79.371914,2,2018
43.666359,-79.405355,2,2018
43.678013,-79.349623,2,2018
43.668425,-79.406411,2,2018
43.667295,-79.373778,2,2018
43.660111,-79.366287,2,2018
43.684425,-79.346925,2,2018
43.663697,-79.380111,2,2018
43.671622,-79.421544,2,2018
43.672359,-79.376854,2,2018
43.643726,-79.399785,2,2018
43.657416,-79.38137,2,2018
43.646289,-79.408583,2,2018
43.666679,-79.347035,2,2018
43.670753,-79.393081,2,2018
43.657304,-79.373459,2,2018
43.672359,-79.376854,2,2018
43.668349,-79.382056,2,2018
43.657213,-79.393999,2,2018
43.640856,-79.387623,2,2018
43.670256,-79.378585,2,2018
43.659859,-79.390495,2,2018
43.670038,-79.390826,2,2018
43.628662,-79.357854,2,2018
43.664913,-79.368994,2,2018
43.651451,-79.418942,2,2018
43.648374,-79.398178,2,2018
43.62661,-79.359126,2,2018
43.656163,-79.370123,2,2018
43.686643,-79.35978,2,2018
43.656263,-79.378317,2,2018
43.644726,-79.416303,2,2018
43.648091,-79.369578,2,2018
43.669147,-79.378119,2,2018
43.643247,-79.423614,2,2018
43.659096,-79.382118,2,2018
43.648831,-79.40465,2,2018
43.649673,-79.401312,2,2018
43.646853,-79.398395,2,2018
43.640856,-79.387623,2,2018
43.656163,-79.370123,2,2018
43.631431,-79.429182,2,2018
43.667916,-79.390427,2,2018
43.655768,-79.394663,2,2018
43.656163,-79.370123,2,2018
43.657949,-79.400048,2,2018
43.641644,-79.391904,2,2018
43.673203,-79.394062,2,2018
43.682754,-79.390339,2,2018
43.679039,-79.398352,2,2018
43.651893,-79.369855,2,2018
43.66592,-79.401037,2,2018
43.673688,-79.411844,2,2018
43.665723,-79.380959,2,2018
43.673148,-79.345016,2,2018
43.666703,-79.381363,2,2018
43.639099,-79.399282,2,2018
43.656832,-79.419795,2,2018
43.653893,-79.36928,2,2018
43.663697,-79.380111,2,2018
43.657304,-79.373459,2,2018
43.676962,-79.389532,2,2018
43.645276,-79.389245,2,2018
43.646605,-79.38303,2,2018
43.648442,-79.373787,2,2018
43.671248,-79.390726,2,2018
43.669669,-79.389508,2,2018
43.667706,-79.429333,2,2018
43.657459,-79.402827,2,2018
43.664937,-79.384596,2,2018
43.678659,-79.3682,2,2018
43.666703,-79.381363,2,2018
43.636759,-79.402395,2,2018
43.658295,-79.371032,2,2018
43.638308,-79.420575,2,2018
43.669368,-79.386425,2,2018
43.649329,-79.366113,2,2018
43.656995,-79.368828,2,2018
43.639229,-79.426051,2,2018
43.661876,-79.379375,2,2018
43.656749,-79.399591,2,2018
43.664782,-79.355293,2,2018
43.660529,-79.342506,2,2018
43.642113,-79.341221,2,2018
43.666621,-79.411788,2,2018
43.66779,-79.386757,2,2018
43.643926,-79.402706,2,2018
43.662467,-79.351361,2,2018
43.683167,-79.418301,2,2018
43.650278,-79.382402,2,2018
43.647438,-79.417323,2,2018
43.656482,-79.407723,2,2018
43.660529,-79.342506,2,2018
43.686643,-79.35978,2,2018
43.67572,-79.376248,2,2018
43.677977,-79.378424,2,2018
43.65691,-79.351533,2,2018
43.679944,-79.406159,2,2018
43.64489,-79.403106,2,2018
43.66584,-79.384954,2,2018
43.670562,-79.389844,2,2018
43.684625,-79.411169,2,2018
43.679303,-79.343085,2,2018
43.64034,-79.383188,2,2018
43.663585,-79.418417,2,2018
43.656163,-79.370123,2,2018
43.639964,-79.3802,2,2018
43.668089,-79.370098,2,2018
43.671298,-79.38722,2,2018
43.653207,-79.381286,2,2018
43.672188,-79.406042,2,2018
43.652412,-79.390667,2,2018
43.642113,-79.341221,2,2018
43.648583,-79.41909,2,2018
43.66428,-79.400407,2,2018
43.670753,-79.393081,2,2018
43.662044,-79.368539,2,2018
43.671889,-79.371458,2,2018
43.661436,-79.428205,2,2018
43.647188,-79.404011,2,2018
43.652818,-79.371605,2,2018
43.671357,-79.3902,2,2018
43.655466,-79.388599,2,2018
43.665723,-79.380959,2,2018
43.655909,-79.380087,2,2018
43.64291,-79.407719,2,2018
43.666145,-79.426043,2,2018
43.678279,-79.394496,2,2018
43.644204,-79.418862,2,2018
43.667311,-79.386553,2,2018
43.659096,-79.382118,2,2018
43.657551,-79.380767,2,2018
43.66584,-79.384954,2,2018
43.637324,-79.394372,2,2018
43.641461,-79.380869,2,2018
43.647188,-79.404011,2,2018
43.664463,-79.368057,2,2018
43.664937,-79.384596,2,2018
43.666285,-79.378347,2,2018
43.649615,-79.382131,2,2018
43.660439,-79.3759,2,2018
43.650149,-79.400501,2,2018
43.668742,-79.38616,2,2018
43.683944,-79.344792,2,2018
43.643247,-79.423614,2,2018
43.639431,-79.386817,2,2018
43.6482,-79.388684,2,2018
43.666285,-79.378347,2,2018
43.684455,-79.421442,2,2018
43.68171,-79.42572,2,2018
43.635897,-79.401986,2,2018
43.685936,-79.422072,2,2018
43.656482,-79.407723,2,2018
43.64428,-79.384813,2,2018
43.66186,-79.354504,2,2018
43.646885,-79.376974,2,2018
43.652944,-79.39805,2,2018
43.658632,-79.35093,2,2018
43.666808,-79.370481,2,2018
43.664955,-79.379101,2,2018
43.647188,-79.404011,2,2018
43.658744,-79.353752,2,2018
43.661374,-79.363546,2,2018
43.644062,-79.37577,2,2018
43.66584,-79.384954,2,2018
43.676962,-79.389532,2,2018
43.655466,-79.388599,2,2018
43.64306,-79.371385,2,2018
43.638153,-79.397541,2,2018
43.655004,-79.353553,2,2018
