intersection_id,desc,lat,lng
30064305,Clarence Square Park Trl,43.644279,-79.393671
30064307,Clarence Square Park Trl,43.644456,-79.393512
14051470,Ln 1 S King E Spadina,43.645263,-79.393988
20034995,Ln 2 S King E Spadina / Ln S King W Blue Jays Way,43.645276,-79.393395
14036066,Adelaide St W / Ln W Spadina S Adelaide,43.646624,-79.396161
14036000,Spadina Ave / Graffiti Alley,43.648362,-79.396212
13467124,Spadina Ave / Richmond St W,43.647808,-79.39597
13465480,Victoria St / Gould St,43.657704,-79.380157
14040110,Clinton St / Beatrice Minden Lane,43.660014,-79.415751
13465154,Harbord St / Clinton St,43.660284,-79.415856
14019959,Harbord St / Joe Bertucci Lane / Rosie Ienco Lane,43.660407,-79.41525
13465112,Manning Ave / Harbord St,43.660526,-79.414667
14040077,Ulster St / Jewish Folk Choir Lane,43.659193,-79.412136
13467644,Clarence Sq / Wellington St W,43.644433,-79.393128
30064103,Clarence Sq / Clarence Square Park Trl,43.643976,-79.392954
14011983,London St / Cosimo Tucci Lane / Rae Davis Lane,43.665967,-79.414788
13464895,Euclid Ave / Herrick St,43.66193,-79.413895
14020036,Euclid Ave / Giuseppe Rauti Lane,43.662443,-79.414111
13464220,Palmerston Ave / London St,43.666098,-79.414187
14019473,Ryerson Ave / Ln N Queen E Ryerson,43.648093,-79.402201
30146821,St. Andrew's Playground Trl,43.646467,-79.39884
13466866,Ryerson Ave / Carr St,43.649395,-79.402714
20042836,Herrick St / Ln E Euclid S Lennox,43.662038,-79.413342
30064106,Clarence Sq / Clarence Square Park Trl,43.644507,-79.393155
30146809,St. Andrew's Playground Trl,43.646275,-79.39908
20005980,Ln E Poplar Plains N Macpherson,43.677147,-79.402239
13465782,Dundas Sq / O'Keefe Lane,43.655844,-79.380037
30017295,Dundas Sq,43.655886,-79.379848
14046748,Rebellion Lane / Robin Fraser Lane,43.679043,-79.400538
14046354,Ln W Avenue N Dupont,43.677269,-79.399168
14014468,Dupont St / Ln W Avenue S Dupont,43.67705,-79.39835
14014469,Dupont St / Ln W Avenue N Dupont / Sergeant Ryan Russell Parkette Trl,43.677083,-79.398192
13462238,Avenue Rd / Macpherson Ave,43.677596,-79.39777
13462153,Avenue Rd / C P R,43.677995,-79.397931
13462153,Avenue Rd / C P R,43.677995,-79.397931
30068301,Avenue Rd / Hepc,43.678112,-79.397977
14046743,Rebellion Lane / Michael Snow Lane,43.679339,-79.399165
30065729,Ln W Avenue N Macpherson,43.678311,-79.398719
20038297,Ln W Avenue S Mc Master,43.67837,-79.398753
13465081,St George St / Ursula Franklin St,43.660447,-79.396938
14021156,Collier St / Ln E Park Rd N Church,43.672572,-79.384419
14064395,Ln W Park Rd N Collier,43.673116,-79.38515
13462780,Pine Hill Rd,43.67419,-79.384881
13463285,Bloor St E / Church St,43.671046,-79.38316
13463258,Bloor St E / St Paul's Sq,43.671221,-79.382376
13463463,Mount Pleasant Rd / Jarvis St / Ted Rogers Way / Charles St E,43.669974,-79.379906
13463195,Bloor St E / Ted Rogers Way,43.671611,-79.380566
13463145,Church St / Asquith Ave / Milner Parkette Trl,43.672037,-79.383579
14064418,Ln N Asquith E Church,43.672432,-79.38333
13463125,Asquith Ave / St Paul's Sq,43.672176,-79.382851
14051212,Ln W Peter S Adelaide / Ln S Adelaide E Charlotte,43.646732,-79.393323
14672901,Lot Street Lane,43.648449,-79.395282
20139616,Jack Cooper Lane,43.648602,-79.394757
20139629,Ln 1 W Peter N Jack Cooper / Ln 2 W Peter N Jack Cooper,43.648824,-79.394358
20139625,Jack Cooper Lane / Ln 2 W Peter N Jack Cooper,43.648655,-79.394289
20139620,Jack Cooper Lane / Ln 1 W Peter N Jack Cooper,43.648735,-79.393915
13467040,Richmond St W / Peter St,43.648393,-79.393278
20139593,Peter St / Ln S Queen W John,43.648917,-79.393501
14025446,Blue Jays Way / Ln S Wellington E Blue Jays Way,43.644294,-79.39162
14050602,Ln W Peter S Adelaide / Ln N King E Charlotte,43.646342,-79.393162
13467601,Wellington St W / Blue Jays Way,43.644722,-79.391775
14025459,Windsor St / Ln S Wellington E Blue Jays Way,43.644563,-79.390342
13465255,Markham St / Ulster St,43.659558,-79.410293
14040422,Ln W Bathurst S Harbord,43.661012,-79.410377
13464980,Harbord St / Markham St,43.661265,-79.410977
14019976,Harbord St / Ln W Bathurst N Harbord / Ln W Bathurst S Harbord,43.661391,-79.410366
14040403,Ln W Bathurst S Harbord,43.661049,-79.410224
14021562,Harbord St / James Hales Lane,43.661638,-79.409156
14023040,Ulster St / Antonio Fernandes Lane,43.659938,-79.408444
14041128,James Hales Lane,43.660224,-79.40856
13463213,Rose Ave / Howard St,43.671343,-79.372339
13463203,Howard St / Parliament St,43.671392,-79.370846
14022018,Lewis Family Lane / Croft St,43.660548,-79.407316
14039970,Lennox St / Ln W Bathurst S Lennox,43.663713,-79.411289
13464829,St George St / Willcocks St,43.662085,-79.397622
13464779,King's College Crcl,43.662376,-79.394702
13464746,King's College Crcl / Hart House Crcl,43.662529,-79.394632
13464579,Tower Rd,43.663692,-79.395309
13464663,Hart House Crcl / Wellesley St W,43.663037,-79.393476
13466172,Richmond St E / Stonecutters Lane,43.653267,-79.369634
13466150,Richmond St E / Sherbourne St,43.653385,-79.36912
20154503,Major St / Greenberg Lane,43.661181,-79.404274
14037011,Queen's Park Cres W / Queen's Park Trl,43.661446,-79.392278
30058422,Queen's Park Cres W / Queen's Park Trl,43.660923,-79.391813
30058429,Queen's Park Trl,43.660796,-79.390918
30058438,Queen's Park Trl,43.66134,-79.391588
30058435,Queen's Park Trl,43.661246,-79.391212
30058433,Queen's Park Trl,43.661281,-79.391128
30058440,Queen's Park Trl,43.661509,-79.391224
13465021,Queen's Park Cres E / Queen's Park / Queen's Park Trl,43.660725,-79.390532
13464761,Queen's Park Cres W / Wellesley Queens Pr S Ramp,43.662424,-79.392909
30058444,Queen's Park Trl,43.661773,-79.391334
14021576,Harbord St / Boys Of Major Lane,43.662372,-79.405384
20015168,Ln E Yonge S Aylmer Ave,43.674656,-79.387827
13462583,Baxter St / Ln E Yonge S Aylmer Ave,43.67544,-79.388264
13462530,Aylmer Ave / Ln E Yonge S Aylmer Ave,43.675746,-79.388381
13462590,Rosedale Rd / Cluny Dr,43.675369,-79.385309
13462483,Rosedale Rd / Avondale Rd,43.675953,-79.384308
13462209,Crescent Rd / Cluny Dr,43.677544,-79.386413
13462607,Avondale Rd / Park Rd,43.675236,-79.382693
13462377,Scarth Rd / South Dr,43.676488,-79.379514
14021134,Scarth Rd / Ln N South Dr E Scarth Rd,43.677048,-79.379757
13467055,Ryerson Ave / Wolseley St,43.648406,-79.402318
13467570,Windsor St / Wellington St W,43.645009,-79.390526
30061675,Ryerson Ave / Alexandra Park Trl,43.65004,-79.402974
14025401,Peter St / Ln N King E Peter,43.646507,-79.392518
20139658,Ryerson Ave / Egerton Lane / Ln N Carr E Ryerson,43.649742,-79.402856
14671459,Glicksman Glick Lane / Ln N King E Peter,43.646645,-79.391845
13467174,Queen St W / Ryerson Ave,43.647595,-79.402018
14051242,Drummond Pl / Ln N Adelaide E Peter,43.647792,-79.392327
14050646,Ln S Richmond W Widmer,43.648403,-79.392206
20110571,Ln W John S Adelaide / Ln N King W John,43.64693,-79.390586
13466341,Adelaide St E / Sherbourne St,43.652157,-79.368598
14673732,Ln E John S Nelson,43.648279,-79.389827
13466858,Adelaide St W / York St,43.649193,-79.38407
13466538,Queen St W / York St,43.651207,-79.38491
13466666,Richmond St W / York St,43.650454,-79.384601
30043803,Rolling Mills Rd / Old Foundry Rd,43.654501,-79.356423
14049780,Porch View Dances Lane / William Oliphant Lane,43.664679,-79.415577
13464522,Bloor St W / Euclid Ave,43.66434,-79.414859
13464260,Euclid Ave / London St,43.665844,-79.415399
14049628,Rae Davis Lane,43.666325,-79.414924
14021935,Major St / Kosower Lane,43.662095,-79.40464
13464151,Palmerston Ave / Palmerston Sq,43.666532,-79.414381
20037348,Palmerston Sq / Sunnyview Lane,43.666669,-79.413985
14024450,Badgerow Ave / Filmic Lane / Ln W Pape N Badgerow,43.66656,-79.340277
14040410,Ln W Markham N Lennox,43.664277,-79.412829
14011875,Markham St / Eleanor Ross Lane / Poulter's Pl,43.665309,-79.412577
20061911,Pape Ave / Ln N Austin E Pape,43.667249,-79.340032
30030351,Queen's Park Trl,43.663756,-79.391022
30030355,Queen's Park Trl,43.663995,-79.390923
30030349,Queen's Park Trl,43.663684,-79.390799
30021549,Queen's Park Cres W / Hoskin Ave / Queen's Park Trl,43.665021,-79.393897
30030181,Queen's Park Trl,43.665033,-79.393766
13464227,Queen's Park / Queen's Park Cres W,43.665792,-79.39339
13463863,Bloor St W / Bedford Rd,43.668033,-79.397381
13463747,Avenue Rd / Queen's Park / Bloor St W,43.66872,-79.394141
20057002,Ln N South Dr E Scarth Rd,43.677813,-79.380043
20145559,Crescent Rd / Crescent Mount Pleasant Ramp,43.678254,-79.38045
13465422,Elizabeth St / Gerrard St W,43.658184,-79.386378
30106815,Bremner Blvd / Olympic Park Trl,43.642303,-79.384442
13465395,La Plante Ave / Gerrard St W,43.65832,-79.385648
20056957,Ln N Adelaide W Duncan / Ln W Duncan S Nelson,43.648419,-79.389245
14051014,Ln S Richmond W Duncan / Ln W Duncan N Nelson,43.649003,-79.389572
13468242,Gardiner XWY / Gardiner Lakeshore W Ramp,43.63956,-79.387652
13468195,Lake Shore Blvd W / Rees St,43.639928,-79.387036
13468223,Gardiner XWY / Rees St,43.639701,-79.38694
13468223,Gardiner XWY / Rees St,43.639701,-79.38694
20161458,Lake Shore Rees S Ramp / Rees St,43.639779,-79.386973
13468079,Bremner Blvd / Rees St,43.640856,-79.387623
30072380,Robertson Cres / Martin Goodman Trl,43.638976,-79.38544
13969945,Robertson Cres / Queens Quay W,43.639029,-79.385463
20161454,Lake Shore Blvd W / Lake Shore Rees S Ramp,43.640135,-79.385887
13468218,Lake Shore Blvd W / Lakeshore E Gardiner Ramp / Gardiner E York St Ramp,43.639715,-79.385442
13468218,Lake Shore Blvd W / Lakeshore E Gardiner Ramp / Gardiner E York St Ramp,43.639715,-79.385442
13468154,Gardiner XWY / Lake Shore Blvd W / Lakeshore W Gardiner,43.640251,-79.384465
13468154,Gardiner XWY / Lake Shore Blvd W / Lakeshore W Gardiner,43.640251,-79.384465
30011157,Lower Simcoe St / C N R,43.643436,-79.384457
30011280,Lower Simcoe St / C P R,43.64382,-79.384623
14134889,Lower Simcoe St / Queens Quay W / Martin Goodman Trl,43.639505,-79.382725
30072402,Martin Goodman Trl,43.639445,-79.382691
30017412,Markham St,43.665508,-79.412656
14673529,Church St / Anvil Alley,43.666101,-79.381097
20006060,Poulter's Pl,43.665605,-79.412071
20033613,Ryva Novick Lane,43.666181,-79.412275
13464120,Bathurst St / London St,43.666621,-79.411788
13464212,Wellesley St E / Church St,43.665706,-79.380932
14673543,Wellesley St E / Dapper Lane,43.665605,-79.38139
14011994,Follis Ave / Karma Lane,43.669224,-79.414777
13463923,Barton Ave / Markham St,43.667854,-79.413591
14011888,Barton Ave / Deborah Brown Lane / Old Crookshank's Lane,43.667981,-79.413001
13463880,Bathurst St / Barton Ave,43.668114,-79.412384
14021287,Bloor St W / Loretto Lane,43.665254,-79.410594
14040949,Loretto Lane / Ln W Lippincott N Lennox,43.66434,-79.410222
20006069,Ln 1 N Bloor E Bathurst,43.665603,-79.410834
30030369,Queen's Park Trl,43.664743,-79.391232
13464181,Queen's Park Cres E / Queen's Park,43.666033,-79.392234
30030323,Queen's Park Trl,43.665846,-79.391936
30030303,Queen's Park Trl,43.665876,-79.391922
30030178,Queen's Park Cres E / Queen's Park Trl,43.665924,-79.391892
13464175,Elmsley Pl,43.666026,-79.389805
14672478,Mathersfield Dr / Ln N Mathersfield N Pricefield,43.683122,-79.386067
14134885,Lake Shore Blvd W / Lower Simcoe St,43.64034,-79.383188
13975078,Gardiner XWY / Lower Simcoe St,43.640595,-79.383318
13975078,Gardiner XWY / Lower Simcoe St,43.640595,-79.383318
30128386,Concord CityPlace Way / Blue Jays Way,43.64151,-79.392552
30128389,Concord CityPlace Way,43.64119,-79.392468
14040912,David French Lane / Barbara Barrett Lane,43.665353,-79.407904
14021381,Brunswick Ave / Leah Cohen Lane / Barbara Barrett Lane,43.665494,-79.407308
13463813,Bay St / Charles St W,43.668197,-79.388869
14042300,Ln N College E Elizabeth,43.660989,-79.386909
13464999,College St / Bay St,43.660816,-79.385855
13464889,Bay St / Grenville St,43.661564,-79.386099
13464728,Bay St / Grosvenor St,43.662469,-79.386383
14020387,Grenville St / St Vincent Lane,43.661721,-79.385362
14020345,Grosvenor St / St Vincent Lane,43.662609,-79.385729
14041667,Ln N Grenville W St Luke,43.662362,-79.384682
14041710,Breadalbane St / St Luke Lane,43.663779,-79.384759
14020373,College St / St Luke Lane,43.661252,-79.383706
13464913,College St / Yonge St / Carlton St,43.661372,-79.38311
14023523,Carlton St / Reverend Porter Lane,43.661374,-79.382405
13973630,Mathersfield Dr,43.682728,-79.385768
13973635,Mathersfield Dr,43.682511,-79.385712
14621058,Grand Trunk Cres / Lower Simcoe St,43.641593,-79.38368
13975105,Bremner Blvd / Lower Simcoe St / Olympic Park Trl,43.642391,-79.384009
14621072,Bremner Blvd / Grand Trunk Cres,43.642636,-79.382792
13467705,York St / C N R,43.64381,-79.381852
13467705,York St / C N R,43.64381,-79.381852
13467980,Gardiner XWY / York St / Lakeshore E Gardiner Ramp,43.641571,-79.380912
13467980,Gardiner XWY / York St / Lakeshore E Gardiner Ramp,43.641571,-79.380912
13467959,Gardiner XWY / York St,43.641685,-79.380956
13467959,Gardiner XWY / York St,43.641685,-79.380956
13465811,Yonge St / Dundas Sq,43.655713,-79.380651
13467924,Gardiner XWY / Lakeshore W York St Ramp,43.642001,-79.380328
13467924,Gardiner XWY / Lakeshore W York St Ramp,43.642001,-79.380328
13467916,Gardiner XWY / Gardiner E Lower Jarvis Ramp / Lakeshore W York St Ramp,43.642071,-79.379916
13467916,Gardiner XWY / Gardiner E Lower Jarvis Ramp / Lakeshore W York St Ramp,43.642071,-79.379916
13467911,Lake Shore Blvd W / Lakeshore W York St Ramp,43.642103,-79.379604
13975054,York St / Bremner Blvd,43.642913,-79.381476
14051413,Lower Simcoe St / Station St,43.64428,-79.384813
14050314,Ln W University S Wellington / Ln S Wellington W University,43.645705,-79.384568
14066124,Ln W University N Front / Ln S Wellington W University,43.645761,-79.384321
13461994,Crescent Rd / Wrentham Pl,43.678573,-79.38192
13463884,Brunswick Ave / Lowther Ave,43.668037,-79.408303
13463748,Brunswick Ave / Barton Ave,43.668905,-79.408644
13463856,Dalton Rd / Lowther Ave,43.668204,-79.40749
13467034,George St S / Wilton St / David Crombie Park Trl,43.648083,-79.369557
14041253,Albert Jackson Lane / Galvao Lane,43.660746,-79.406059
13465523,Queen St E / Fee Pl,43.657092,-79.357751
13462758,Hogarth Ave / Ingham Ave,43.673901,-79.353353
13462736,Hogarth Ave / Bowden St,43.674018,-79.352735
20060103,Ln W Church S Mc Gill,43.659602,-79.381749
20059722,McGill St / Ln W Church S Mc Gill,43.660086,-79.381579
14678663,Sky Gilbert Lane / Maitland Ter,43.663522,-79.383292
13464545,Church St / Alexander St,43.663697,-79.380111
14023588,Alexander St / Alexander Pl,43.663789,-79.379649
14047095,Alexander Pl,43.664178,-79.379614
14041736,Ln N St Basil W Bay,43.665117,-79.388057
13466123,King St E / Trinity St,43.653512,-79.361875
13467140,Pearl St / Duncan St / Ed Mirvish Way,43.647572,-79.388403
20062339,Ln S Nelson W Simcoe / Ln N Adelaide E Duncan,43.648824,-79.387357
13466978,Adelaide St W / Simcoe St,43.648638,-79.386621
13467123,University Ave / King St W,43.647662,-79.384807
13467072,Simcoe St / Pearl St,43.648009,-79.386369
14673764,Ln W University N Pearl / Ln S Adelaide W University,43.648419,-79.385895
13466931,University Ave / Adelaide St W,43.648869,-79.385556
14673744,Front St W / Ln W University N Front,43.644974,-79.383993
13467546,University Ave / Front St W,43.645083,-79.383427
13467625,York St / C P R,43.644465,-79.382115
13467625,York St / C P R,43.644465,-79.382115
14037156,York St / Station St,43.644817,-79.382265
13467453,University Ave,43.645695,-79.383685
14036081,University Ave / Heenan Pl / Ln S Wellington W University,43.645868,-79.383792
13467345,University Ave / Wellington St W,43.646384,-79.3841
14066389,Heenan Pl / Ln E University N Heenan,43.645984,-79.383272
14066397,Ln E University N Heenan,43.646073,-79.383308
13467506,University Ave / York St / Front St W,43.645292,-79.382471
13462791,Brydale Ave / Hogarth Ave,43.673678,-79.354516
14675046,Boys Of Major Lane,43.661544,-79.405005
14040930,Chapel Hospice Lane,43.65925,-79.404074
14022582,Major St / Ln 2 N College E Major,43.659309,-79.403563
14040984,Grimsby Dairy Lane / Ln 2 N College E Major,43.659411,-79.403072
13465280,Russell St / Robert St,43.6593,-79.402483
14022275,Robert St / Sussex Mews,43.659701,-79.402648
14041656,Grimsby Dairy Lane,43.65991,-79.403271
13463981,Boston Ave / Badgerow Ave,43.66643,-79.340846
14022276,Robert St / Sappers Lane,43.660452,-79.402955
14021907,Robert St / Barker Fairley Lane,43.661377,-79.403332
14021771,Willcocks St / Sussex Mews,43.661098,-79.402367
14042684,Barker Fairley Lane / Sussex Mews,43.661542,-79.402546
13465868,Richmond St E / King St E,43.655091,-79.359178
13465868,Richmond St E / King St E,43.655091,-79.359178
14673587,Bistro Lane,43.665119,-79.385113
20034476,St Joseph St / St Nicholas St,43.665866,-79.385921
20034494,Irwin Ave / St Nicholas St,43.666493,-79.386178
30053055,Russell Hill Rd / Sir Winston Churchill Park Trl,43.682318,-79.40658
13461372,Russell Hill Rd / Clarendon Ave / Sir Winston Churchill Park Trl,43.682487,-79.406678
30053052,Russell Hill Rd / Sir Winston Churchill Park Trl,43.682441,-79.406651
14025585,Adelaide St W / Ln W Peter S Adelaide,43.647169,-79.393497
13461119,Warren Rd / Balmoral Ave,43.683777,-79.40555
13461113,Poplar Plains Rd / Balmoral Ave,43.683787,-79.402906
14025387,John St / Ln N King W John,43.647073,-79.389933
13467250,Adelaide St W / Charlotte St,43.647042,-79.394111
13461806,Rathnelly Ave / Poplar Plains Cres,43.679935,-79.401483
20110576,Adelaide St W / Ln W John S Adelaide,43.647722,-79.390908
13467204,Adelaide St W / Peter St,43.647312,-79.392813
13467106,Adelaide St W / John St,43.647858,-79.390263
13461436,Poplar Plains Rd / Edmund Ave / Clarendon Cres,43.68202,-79.402121
13461377,Edmund Ave / Benvenuto Pl,43.682351,-79.40054
13461654,Avenue Rd / Poplar Plains Cres,43.680754,-79.399036
13460961,Warren Rd / Lynwood Ave,43.684663,-79.40591
13461794,Avenue Rd / Cottingham St,43.679922,-79.398704
13461704,Avenue Rd / Oaklands Ave,43.680442,-79.39891
13460789,St Clair Ave W / Warren Rd,43.685663,-79.406336
13460936,Mount Pleasant Rd / C P R,43.684463,-79.383706
13460927,Summerhill Ave / Highland Cres,43.684507,-79.383066
13460702,Ridge Drive Pk / Ridge Dr,43.685782,-79.383584
13460613,Ridge Drive Pk,43.686218,-79.383756
20102605,Rosedale Heights Dr,43.686706,-79.382597
13460594,Sighthill Ave / Ridge Dr,43.68631,-79.381069
13460477,Sighthill Ave / Rosedale Heights Dr,43.686949,-79.381312
13460291,Mount Pleasant Rd / Garfield Ave,43.687974,-79.383726
13460221,Mount Pleasant Rd / Inglewood Dr,43.68832,-79.383585
13460049,Clifton Rd / Glenrose Ave,43.689221,-79.383979
13460162,Sighthill Ave / Inglewood Dr,43.688651,-79.382012
13460304,Garfield Ave / Sighthill Ave,43.687836,-79.381688
13460050,Maclennan Ave / Inglewood Dr,43.689153,-79.37959
13460105,Lonsdale Rd / Russell Hill Rd,43.689352,-79.409439
13460082,Lonsdale Rd / Russell Hill Rd,43.689446,-79.409473
20062342,Don Francks Lane,43.686013,-79.418716
20062335,Lonsmount Dr / Don Francks Lane,43.686239,-79.417584
13460351,Bathurst St / Lonsmount Dr,43.688089,-79.420302
30006362,Cedarvale Ravine Trl,43.688938,-79.417522
14048349,Acapella Lane / Ln W Palmerston S Dupont,43.671964,-79.417108
13460863,Poplar Plains Rd / Lynwood Ave,43.685185,-79.403491
13460681,St Clair Ave W / Poplar Plains Rd,43.686145,-79.403883
13460325,Dunvegan Rd / Heath St W,43.688059,-79.405571
13460769,Avenue Rd / Lynwood Ave,43.685716,-79.401126
13460576,Avenue Rd / St Clair Ave W / Glenn Gould Park Trl,43.686641,-79.401495
13460525,St Clair Ave W / Oriole Rd,43.686936,-79.399869
13460447,St Clair Ave W / Deer Park Cres,43.687315,-79.397976
13460006,Millbank Ave / Vesta Dr,43.689923,-79.415794
30040894,Withrow Park Trl,43.672044,-79.347121
13460090,Windley Ave / Humewood Dr,43.689664,-79.428665
13460018,Heathdale Rd / Glen Cedar Rd / Connaught Crcl,43.689984,-79.425441
14020166,Lennox St / Ln E Euclid N Lennox,43.663203,-79.413763
20042809,Lennox St / Ln E Euclid S Lennox,43.663193,-79.413807
13464657,Palmerston Blvd / Lennox St,43.663329,-79.413131
13459966,Oaklawn Gdns,43.689999,-79.39989
13464908,Bloor St W / Ossington Ave,43.661988,-79.425648
13460044,Glenayr Rd / Millbank Ave,43.689736,-79.417568
14011573,Ossington Ave / Ln N Bloor E Ossington,43.662408,-79.425822
14011572,Ossington Ave / Ln 1 Bloor E Concord,43.662336,-79.425793
30036342,David A Balfour Park Trl / Yellow Creek,43.686031,-79.385502
30036342,David A Balfour Park Trl / Yellow Creek,43.686031,-79.385502
13462425,Logan Ave / Wolfrey Ave / Withrow Park Trl,43.675713,-79.348801
14014289,Cottingham St / Ln E Sidney S Cottingham,43.679847,-79.395873
13461702,Birch Ave,43.680452,-79.396282
13461449,Walker Ave,43.681869,-79.396616
13461574,Alcorn Ave / Walker Ave,43.681163,-79.396327
14014537,Walker Ave / Ln N Alcorn E Walker Ave,43.681448,-79.396444
14047248,Ln N Alcorn E Walker Ave,43.681547,-79.395964
20045789,Alcorn Ave / George Herczeg Walkway,43.681353,-79.395445
30099074,Bayview Multi-Use Trail / C P R,43.684044,-79.363436
30099074,Bayview Multi-Use Trail / C P R,43.684044,-79.363436
14014501,Alcorn Ave / Ln 2 W Yonge N Alcorn,43.681452,-79.394985
13462223,Crescent Rd / South Dr,43.677352,-79.377678
20056998,Ln N South Dr E Scarth Rd,43.67726,-79.378732
14046570,Ln W Yonge S Walker Ave / Ln 1 W Yonge N Alcorn / Ln 2 W Yonge N Alcorn,43.681966,-79.393909
20062467,Ln W Yonge S Farnham,43.684078,-79.394648
13516301,Alex Mews,43.679955,-79.392159
13462472,Park Rd / Meredith Cres,43.67599,-79.382137
13516276,Alex Mews,43.680063,-79.391805
13516243,Alex Mews / Crown's Lane,43.680107,-79.391456
13461686,Crown's Lane,43.680411,-79.391575
14046292,Ln W Yonge S Alcorn,43.68173,-79.392246
30068306,Hepc,43.68109,-79.391575
13461576,Yonge St / C P R,43.681081,-79.391195
13461576,Yonge St / C P R,43.681081,-79.391195
13461519,Yonge St / Birch Ave,43.681432,-79.39134
13461783,Yonge St / Marlborough Ave / Price St,43.6799,-79.390728
13462074,Wells Hill Ave / Austin Ter,43.678546,-79.413101
13462373,Park Rd / South Dr,43.676557,-79.381458
13466793,Jarvis St / Lower Jarvis St / Front St E,43.649432,-79.371442
20036601,Ln E Yonge S Price,43.679715,-79.389423
20036583,Ln E Yonge S Price,43.679877,-79.388677
13467058,Queen St W / Vanauley St,43.648334,-79.398389
14035984,Mc Dougall Lane / Graffiti Alley,43.648013,-79.398002
13461211,Yonge St / Summerhill Ave,43.683101,-79.392033
20036873,Ln W Yonge N Woodlawn,43.68418,-79.393027
14130350,Shaftesbury Pl,43.68298,-79.38992
14130344,Shaftesbury Pl,43.683113,-79.389257
14035934,Peter St / Ln N Adelaide E Peter,43.647665,-79.392958
20062244,Balmoral Ave / Ln W Yonge N Farnham,43.685754,-79.393797
13460709,Yonge St / Balmoral Ave,43.685881,-79.393186
13460265,St Clair Ave E / Tamblyn Lane,43.68824,-79.393379
13460295,St Clair Ave E / Yonge St / St Clair Ave W,43.688097,-79.394077
14242425,Wally Crouter Walkway,43.68938,-79.393824
60005023,Beltline Trl,43.684856,-79.385573
30144383,Fort York Trl,43.639124,-79.402993
30144402,Fort York Trl,43.639198,-79.403132
30144406,Fort York Trl,43.639219,-79.403376
14023634,Spadina Rd / Bilton Lane,43.689809,-79.413146
30075273,Beltline Trl,43.684922,-79.385541
13468395,Garrison Rd / Fort York Trl,43.638467,-79.405128
30144375,Fort York Trl,43.638735,-79.404125
30114934,Thelma Ave,43.689916,-79.410622
14673347,Lonsdale Rd / Lallie Haye Lane / Andrew Hazlett Lane,43.688759,-79.412124
13460387,Tamblyn Lane,43.68758,-79.393122
14021226,Pleasant Blvd / Ln 2 E Yonge S Pleasant,43.687407,-79.392497
14064360,Ln 2 E Yonge S Pleasant,43.687093,-79.391786
13460229,St Clair Ave E / Alvin Ave,43.688406,-79.392647
14064034,Ln N St Clair W Ferndale,43.68942,-79.392409
13460187,St Clair Ave E / Ferndale Ave,43.688648,-79.391492
14024604,Ferndale Ave / Ln N St Clair W Ferndale,43.689031,-79.391646
13460231,Spadina Rd / Lonsdale Rd,43.688653,-79.412669
14003675,Greensides Ave / Ln S St Clair E Greensides / Ln S St Clair W Greensides,43.680286,-79.429907
13461195,Normanna Ave / Arlington Ave,43.683721,-79.429951
14048496,Ln W Arlington S St Clair / Ln S St Clair E Greensides,43.680423,-79.429271
14048497,Ln S St Clair W Arlington / Ln W Arlington S St Clair,43.680464,-79.429287
14003721,Arlington Ave / Ln S St Clair E Arlington / Ln S St Clair W Arlington,43.680588,-79.428686
14003722,Arlington Ave / Ln N Benson E Arlington,43.679739,-79.428344
14048330,Ln N Benson E Arlington / Ln N Benson W Rushton / Ln S St Clair W Rushton,43.679873,-79.427759
14020126,Shaw St / Ln S Bloor W Shaw,43.66211,-79.423077
14020125,Shaw St / Ln 2 S Bloor W Crawford,43.66206,-79.423056
20036603,Ln E Yonge S Price,43.679904,-79.388561
13973587,Pricefield Rd / Mathersfield Dr,43.681143,-79.388172
14672471,Mathersfield Dr / Ln N Mathersfield N Pricefield,43.681865,-79.388215
13461779,Chestnut Pk,43.679828,-79.384494
20002605,Ottawa St / Ln N Shaftesbury Ave E Ottawa,43.683007,-79.388283
20003970,Ln N Shaftesbury Ave E Ottawa,43.68306,-79.388017
14063857,Ln W Summerhill Ave N Shaftesbury Ave,43.683454,-79.387564
14047978,St Clair Ave W / Ln W Arlington S St Clair,43.680929,-79.429451
13461675,St Clair Ave W / Arlington Ave,43.681049,-79.428871
14015940,Arlington Ave / Feel Good Lane / Charley Roach Lane,43.68145,-79.429034
14048716,Ln S St Clair E Arlington / Ln S St Clair W Rushton,43.680703,-79.428087
14003734,Rushton Rd / Ln S St Clair W Rushton,43.680801,-79.427501
13461938,Rushton Rd / Benson Ave,43.679571,-79.427007
14003735,Rushton Rd / Ln N Benson E Rushton / Ln N Benson W Rushton,43.679955,-79.427161
13461923,Rushton Rd / Benson Ave,43.679642,-79.426654
20055014,Ln 2 W Christie S Ellsworth / Ln N Benson E Rushton,43.680117,-79.426569
20054935,Ellsworth Ave / Ln 2 W Christie N Ellsworth / Ln 2 W Christie S Ellsworth,43.680536,-79.426735
14003755,Benson Ave / Ln 1 W Christie S Ellsworth,43.67987,-79.425615
20054965,Ln 1 W Christie S Ellsworth / Ln N Benson E Rushton,43.68028,-79.425775
20054956,Ln 2 W Christie N Ellsworth,43.680774,-79.426831
13461566,St Clair Ave W / Humewood Dr,43.681628,-79.426185
14003748,Ellsworth Ave / Ln 1 W Christie N Ellsworth / Ln 1 W Christie S Ellsworth,43.680693,-79.42595
